Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.5-192.168.1.100-9610-22-17,10.0.0.5,9610,192.168.1.100,22,17,5/7/2017 15:07:01,2107372,50,15,11500,7500,230,210,220,19.845142787904393,500,480,490,18.25859756968336,2745.0,55.53306169326433,32421.10769230769,9726.332307692306,64842.21538461538,3242.110769230769,2107372,42147.44,461.44789417878343,84294.88,0,2107372,140491.46666666667,117.46614908955755,280982.93333333335,0,7,0,0,0,1000,300,33.3198370159586,22.213224677305732,40,500,365.0,135.0,18225.0,1,1,0,7,40,0,0,0,0.3,365.0,230,500,1000,0,0,0,0,0,0,50,11500,15,7500,65535,65535,50,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-172.16.0.1-53436-3306-6,10.0.0.5,53436,172.16.0.1,3306,6,5/7/2017 17:13:18,191062,1,2,55,0,55,35,45,2.018074511510499,0,0,0,8.319687238790793,246.61598483664773,12.798099659210365,63687.333333333336,19106.2,127374.66666666667,6368.733333333334,191062,191062.0,993.7672353813431,382124.0,0,191062,95531.0,303.6518933975615,191062.0,0,0,0,0,0,20,40,7.678859795526218,5.119239863684147,40,55,27.5,27.5,756.25,0,1,3,0,0,0,0,0,2.0,27.5,55,0,20,0,0,0,0,0,0,1,55,2,0,1024,1024,1,20,0,0,0,0,0,0,0,0,PortScan
172.16.0.3-192.168.1.1-48527-53-6,172.16.0.3,48527,192.168.1.1,53,6,5/7/2017 17:33:10,3293811,15,13,2535,4966,169,149,159,8.6935253852549,382,362,372,8.422046795450486,2402.0,30.811995272131806,117636.10714285714,35290.83214285714,235272.2142857143,11763.610714285714,3293811,219587.4,484.2313139339285,439174.8,0,3293811,253370.07692307694,76.92136139515715,506740.1538461539,0,3,0,0,0,300,260,18.487197163279085,12.324798108852724,40,382,275.5,106.5,11342.25,1,1,0,3,36,0,0,0,0.8666666666666667,275.5,169,382,300,0,0,0,0,0,0,15,2535,13,4966,65535,65535,15,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.100-25355-80-17,192.168.1.20,25355,192.168.1.100,80,17,5/7/2017 14:21:51,8722401,64,736,20864,3010976,326,306,316,15.169849617409232,4091,4071,4081,8.66816353256101,19694.510011536793,7.991383097823043,10903.00125,3270.9003749999997,21806.0025,1090.300125,8722401,136287.515625,513.9716419291192,272575.03125,0,8722401,11851.088315217392,666.3200168260029,23702.176630434784,0,23,0,0,0,1280,14720,4.794829858693825,3.1965532391292175,40,4091,2208.5,1882.5,3543806.25,1,1,0,23,86,0,0,0,11.5,2208.5,326,4091,1280,0,0,0,0,0,0,64,20864,736,3010976,32768,32768,64,20,0,0,0,0,0,0,0,0,Infiltration
172.16.0.3-172.16.0.1-37284-80-6,172.16.0.3,37284,172.16.0.1,80,6,5/7/2017 14:52:56,17741,599,2,493576,0,824,804,814,10.511493772407814,0,0,0,15.598753862346886,169602.4350770498,1498.356912222513,29.519134775374376,8.855740432612313,59.03826955074875,2.951913477537438,17741,29.617696160267112,562.8830035025343,59.235392320534224,0,17741,8870.5,530.5615404624135,17741.0,0,100,0,0,0,11980,40,899.0141473335078,599.3427648890053,40,824,412.0,412.0,169744.0,0,54,0,100,0,0,0,0,0.00333889816360601,412.0,824,0,11980,0,0,0,0,0,0,599,493576,2,0,0,0,599,20,0,0,0,0,0,0,0,0,DoS Hulk
10.0.0.5-192.168.1.100-48033-3306-6,10.0.0.5,48033,192.168.1.100,3306,6,5/7/2017 11:26:51,2870126,12,35,1020,18865,85,65,75,0.8628866267033075,539,519,529,11.469730227045364,4122.0,48.423095173088385,61066.51063829787,18319.95319148936,122133.02127659574,6106.651063829788,2870126,239177.16666666666,161.129140367538,478354.3333333333,0,2870126,82003.6,629.540424888155,164007.2,0,7,0,0,0,240,700,29.05385710385303,19.369238069235355,40,539,312.0,227.0,51529.0,1,1,0,7,15,0,0,0,2.9166666666666665,312.0,85,539,240,0,0,0,0,0,0,12,1020,35,18865,65535,65535,12,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-192.168.1.1-9707-80-6,10.0.0.5,9707,192.168.1.1,80,6,5/7/2017 14:28:35,4753496,37,31,8510,39122,230,210,220,11.960875955885458,1262,1242,1252,6.488606611448253,1046.0,3.599928497316423,69904.35294117648,20971.305882352943,139808.70588235295,6990.435294117648,4753496,128472.86486486487,385.2379173959837,256945.72972972973,0,4753496,153338.5806451613,291.847351296321,306677.1612903226,0,9,0,0,0,740,620,2.1599570983898535,1.4399713989265692,40,1262,746.0,516.0,266256.0,1,1,0,9,27,0,0,0,0.8378378378378378,746.0,230,1262,740,0,0,0,0,0,0,37,8510,31,39122,65535,65535,37,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-192.168.1.100-36296-53-6,10.0.0.5,36296,192.168.1.100,53,6,5/7/2017 09:42:52,687634,110,59,10780,5605,98,78,88,4.320799349514117,95,75,85,7.181303244441109,1346.331429760925,36.97383066302288,4068.8402366863907,1220.6520710059172,8137.680473372781,406.8840236686391,687634,6251.218181818182,128.4921149097711,12502.436363636363,0,687634,11654.813559322034,622.3127426357196,23309.627118644068,0,18,0,0,0,2200,1180,22.184298397813727,14.789532265209154,40,98,96.5,1.5,2.25,0,1,0,18,105,0,0,0,0.5363636363636364,96.5,98,95,2200,0,0,0,0,0,0,110,10780,59,5605,8192,8192,110,20,0,0,0,0,0,0,0,0,BruteForce
192.168.1.20-192.168.1.100-36782-443-17,192.168.1.20,36782,192.168.1.100,443,17,5/7/2017 16:59:47,2231454,28,33,17416,41580,622,602,612,0.32604895794531075,1260,1240,1250,2.701714186878801,3865.0,96.02261866116497,36581.2131147541,10974.36393442623,73162.4262295082,3658.12131147541,2231454,79694.78571428571,890.3245575863245,159389.57142857142,0,2231454,67619.81818181818,6.5688289726819615,135239.63636363635,0,1,0,0,0,560,660,57.61357119669898,38.40904746446599,40,1260,941.0,319.0,101761.0,1,1,0,1,5,0,0,0,1.1785714285714286,941.0,622,1260,560,0,0,0,0,0,0,28,17416,33,41580,65535,65535,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-172.16.0.1-62146-8080-17,192.168.1.20,62146,172.16.0.1,8080,17,5/7/2017 16:45:17,3585385,35,35,15050,44345,430,410,420,10.16481783185788,1267,1247,1257,17.58652510292952,2196.0,46.22186080049904,51219.78571428572,15365.935714285715,102439.57142857143,5121.978571428572,3585385,102439.57142857143,864.0269344285881,204879.14285714287,0,3585385,102439.57142857143,276.24740282204095,204879.14285714287,0,7,0,0,0,700,700,27.733116480299422,18.488744320199615,40,1267,848.5,418.5,175142.25,1,1,0,7,14,0,0,0,1.0,848.5,430,1267,700,0,0,0,0,0,0,35,15050,35,44345,65535,65535,35,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-192.168.1.100-21107-8080-6,172.16.0.3,21107,192.168.1.100,8080,6,5/7/2017 11:21:27,2509890,65,180,5395,13860,83,63,73,18.85997494325407,77,57,67,14.23171198637399,2421.8277253019005,14.6489939643897,10244.448979591836,3073.3346938775508,20488.897959183672,1024.4448979591837,2509890,38613.692307692305,246.96863680959402,77227.38461538461,0,2509890,13943.833333333334,895.106234010729,27887.666666666668,0,27,0,0,0,1300,3600,8.78939637863382,5.85959758575588,40,83,80.0,3.0,9.0,0,1,0,27,78,0,0,0,2.769230769230769,80.0,83,77,1300,0,0,0,0,0,0,65,5395,180,13860,8192,8192,65,20,0,0,0,0,0,0,0,0,BruteForce
172.16.0.3-10.0.0.1-36584-21-17,172.16.0.3,36584,10.0.0.1,21,17,5/7/2017 08:13:53,3624419,29,42,1508,31920,52,32,42,5.972253047447669,760,740,750,7.799732961274377,360.0,85.81647119808949,51048.15492957747,15314.44647887324,102096.30985915494,5104.815492957747,3624419,124979.96551724138,891.641541968512,249959.93103448275,0,3624419,86295.69047619047,835.7286707984007,172591.38095238095,0,8,0,0,0,580,840,51.48988271885369,34.326588479235795,40,760,406.0,354.0,125316.0,1,1,0,8,29,0,0,0,1.4482758620689655,406.0,52,760,580,0,0,0,0,0,0,29,1508,42,31920,65535,65535,29,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-10.0.0.1-48038-21-6,172.16.0.3,48038,10.0.0.1,21,6,5/7/2017 10:44:16,34183,1043,2,71967,0,69,49,59,13.904201988481118,0,0,0,15.239508904829444,239391.73945003873,7563.0843514267535,32.711004784688996,9.813301435406698,65.42200956937799,3.2711004784688997,34183,32.77372962607862,641.3727972030081,65.54745925215724,0,34183,17091.5,183.73962216195716,34183.0,0,0,0,0,0,20860,40,4537.850610856052,3025.2337405707017,40,69,34.5,34.5,1190.25,0,380,5,0,0,0,0,0,0.0019175455417066154,34.5,69,0,20860,0,0,0,0,0,0,1043,71967,2,0,0,0,1043,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.3-8.8.8.8-41713-443-6,172.16.0.3,41713,8.8.8.8,443,6,5/7/2017 15:24:04,23329,2205,5,134505,0,61,41,51,10.89053760381537,0,0,0,4.723086382908441,315936.5895689787,8058.825789554768,10.556108597285068,3.1668325791855203,21.112217194570135,1.0556108597285068,23329,10.580045351473922,662.6122569263368,21.160090702947844,0,23329,4665.8,77.89440258865832,9331.6,0,0,0,0,0,44100,100,4835.29547373286,3223.530315821907,40,61,30.5,30.5,930.25,0,322,9,0,0,0,0,0,0.0022675736961451248,30.5,61,0,44100,0,0,0,0,0,0,2205,134505,5,0,0,0,2205,20,0,0,0,0,0,0,0,0,DDoS
10.0.0.5-10.0.0.1-23185-80-17,10.0.0.5,23185,10.0.0.1,80,17,5/7/2017 13:48:04,9262035,71,658,25418,3283420,358,338,348,16.45691902778651,4990,4970,4980,16.287283034213566,7796.770361144618,8.910705433745349,12705.123456790123,3811.5370370370365,25410.246913580246,1270.5123456790125,9262035,130451.19718309859,448.4981459309194,260902.39436619717,0,9262035,14076.04103343465,115.24914773377826,28152.0820668693,0,27,0,0,0,1420,13160,5.346423260247209,3.56428217349814,40,4990,2674.0,2316.0,5363856.0,1,1,0,27,70,0,0,0,9.267605633802816,2674.0,358,4990,1420,0,0,0,0,0,0,71,25418,658,3283420,32768,32768,71,20,0,0,0,0,0,0,0,0,Infiltration
172.16.0.3-8.8.8.8-2909-22-17,172.16.0.3,2909,8.8.8.8,22,17,5/7/2017 11:39:28,17273,3528,4,169344,0,48,28,38,17.428869504220184,0,0,0,19.487983538660934,357920.1887641549,5123.477002767087,4.890430351075878,1.4671291053227633,9.780860702151756,0.48904303510758784,17273,4.895975056689342,397.55471562484234,9.791950113378684,0,17273,4318.25,212.2176640729304,8636.5,0,0,0,0,0,70560,80,3074.086201660252,2049.3908011068347,40,48,24.0,24.0,576.0,0,105,7,0,0,0,0,0,0.0011337868480725624,24.0,48,0,70560,0,0,0,0,0,0,3528,169344,4,0,0,0,3528,20,0,0,0,0,0,0,0,0,DDoS
192.168.1.10-172.16.0.1-32311-22-17,192.168.1.10,32311,172.16.0.1,22,17,5/7/2017 14:10:03,2058092,158,99,17222,11286,109,89,99,6.709433202154765,114,94,104,4.790598345131714,1714.6380207523998,19.396005548557426,8008.140077821012,2402.4420233463034,16016.280155642024,800.8140077821013,2058092,13025.898734177215,162.76040331697394,26051.79746835443,0,2058092,20788.80808080808,106.46454293518637,41577.61616161616,0,48,0,0,0,3160,1980,11.637603329134455,7.758402219422971,40,114,111.5,2.5,6.25,0,1,0,48,142,0,0,0,0.6265822784810127,111.5,109,114,3160,0,0,0,0,0,0,158,17222,99,11286,8192,8192,158,20,0,0,0,0,0,0,0,0,BruteForce
172.16.0.3-192.168.1.1-15735-8080-6,172.16.0.3,15735,192.168.1.1,8080,6,5/7/2017 11:55:52,18445,2858,5,151474,0,53,33,43,19.904148999465836,0,0,0,5.6593449006539664,272375.6709838888,2171.7939815057607,6.442542787286063,1.932762836185819,12.885085574572127,0.6442542787286064,18445,6.453813855843247,677.1886511844632,12.907627711686494,0,18445,3689.0,418.33099112190206,7378.0,0,0,0,0,0,57160,100,1303.0763889034563,868.7175926023043,40,53,26.5,26.5,702.25,0,205,9,0,0,0,0,0,0.0017494751574527643,26.5,53,0,57160,0,0,0,0,0,0,2858,151474,5,0,0,0,2858,20,0,0,0,0,0,0,0,0,DDoS
192.168.2.50-8.8.8.8-22367-53-17,192.168.2.50,22367,8.8.8.8,53,17,5/7/2017 17:50:26,26551,1687,4,668052,0,396,376,386,6.124647756475532,0,0,0,14.534192734052771,53457.484001221295,1682.8493634158185,15.701360141927854,4.710408042578356,31.402720283855707,1.5701360141927854,26551,15.738589211618256,829.2312901110495,31.477178423236513,0,26551,6637.75,315.34664667925136,13275.5,0,144,0,0,0,33740,80,1009.709618049491,673.1397453663275,40,396,198.0,198.0,39204.0,0,127,0,144,0,0,0,0,0.0023710729104919974,198.0,396,0,33740,0,0,0,0,0,0,1687,668052,4,0,0,0,1687,20,0,0,0,0,0,0,0,0,DoS Hulk
10.0.0.5-10.0.0.1-30742-8080-6,10.0.0.5,30742,10.0.0.1,8080,6,5/7/2017 13:57:59,180440,65,22,25025,9636,385,365,375,16.752700787421094,438,418,428,12.521615927761223,1871.4992012060954,40.738882969754606,2074.022988505747,622.2068965517241,4148.045977011494,207.4022988505747,180440,2776.0,949.1825449056711,5552.0,0,180440,8201.818181818182,627.2850484249784,16403.636363636364,0,11,0,0,0,1300,440,24.443329781852764,16.29555318790184,40,438,411.5,26.5,702.25,1,1,0,11,50,0,0,0,0.3384615384615385,411.5,385,438,1300,0,0,0,0,0,0,65,25025,22,9636,4096,4096,65,20,0,0,0,0,0,0,0,0,Bot
192.168.2.50-8.8.8.8-6549-8080-17,192.168.2.50,6549,8.8.8.8,8080,17,5/7/2017 12:14:15,2483835,33,45,3663,62910,111,91,101,7.136824855263352,1398,1378,1388,18.305447746098235,1235.0,13.996433952059522,31844.03846153846,9553.211538461537,63688.07692307692,3184.403846153846,2483835,75267.72727272728,864.2411416482532,150535.45454545456,0,2483835,55196.333333333336,467.1934766693527,110392.66666666667,0,1,0,0,0,660,900,8.397860371235714,5.5985735808238095,40,1398,754.5,643.5,414092.25,1,1,0,1,15,0,0,0,1.3636363636363635,754.5,111,1398,660,0,0,0,0,0,0,33,3663,45,62910,65535,65535,33,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-8.8.8.8-9721-22-17,172.16.0.3,9721,8.8.8.8,22,17,5/7/2017 11:41:05,2043,4430,5,181630,0,41,21,31,19.528415568894268,0,0,0,9.275212849950044,187176.4710009938,7329.740391176533,0.46065388951521985,0.13819616685456595,0.9213077790304397,0.046065388951521985,2043,0.46117381489841985,138.62391467540735,0.9223476297968397,0,2043,408.6,703.1348899406222,817.2,0,0,0,0,0,88600,100,4397.84423470592,2931.8961564706133,40,41,20.5,20.5,420.25,0,392,9,0,0,0,0,0,0.001128668171557562,20.5,41,0,88600,0,0,0,0,0,0,4430,181630,5,0,0,0,4430,20,0,0,0,0,0,0,0,0,DDoS
10.0.0.5-8.8.8.8-10041-80-17,10.0.0.5,10041,8.8.8.8,80,17,5/7/2017 15:44:53,1264277,50,35,28200,16835,564,544,554,16.69926198564762,481,461,471,10.97608490887671,3874.0,61.919477459191285,14873.847058823529,4462.154117647058,29747.694117647057,1487.384705882353,1264277,25285.54,727.2347853249317,50571.08,0,1264277,36122.2,527.7715058867243,72244.4,0,1,0,0,0,1000,700,37.15168647551477,24.767790983676516,40,564,522.5,41.5,1722.25,1,1,0,1,10,0,0,0,0.7,522.5,564,481,1000,0,0,0,0,0,0,50,28200,35,16835,65535,65535,50,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-8.8.8.8-48268-8080-17,10.0.0.5,48268,8.8.8.8,8080,17,5/7/2017 17:39:12,3940821,11,13,14410,10634,1310,1290,1300,16.08152923914765,818,798,808,6.590834325585204,2695.0,1.66996957312168,164200.875,49260.2625,328401.75,16420.0875,3940821,358256.45454545453,334.736223746957,716512.9090909091,0,3940821,303140.07692307694,815.4754700030031,606280.1538461539,0,6,0,0,0,220,260,1.0019817438730079,0.6679878292486721,40,1310,1064.0,246.0,60516.0,1,1,0,6,30,0,0,0,1.1818181818181819,1064.0,1310,818,220,0,0,0,0,0,0,11,14410,13,10634,65535,65535,11,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-192.168.1.100-9847-21-6,192.168.2.50,9847,192.168.1.100,21,6,5/7/2017 16:47:03,4740798,32,42,12640,12684,395,375,385,2.0710792224713526,302,282,292,13.150436222634616,4156.0,92.51271650437234,64064.83783783784,19219.451351351352,128129.67567567568,6406.483783783784,4740798,148149.9375,606.1607739530194,296299.875,0,4740798,112876.14285714286,321.843761981354,225752.2857142857,0,10,0,0,0,640,840,55.5076299026234,37.005086601748935,40,395,348.5,46.5,2162.25,1,1,0,10,16,0,0,0,1.3125,348.5,395,302,640,0,0,0,0,0,0,32,12640,42,12684,65535,65535,32,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-192.168.1.1-10022-21-6,10.0.0.5,10022,192.168.1.1,21,6,5/7/2017 14:01:28,29427,1723,3,897683,0,521,501,511,15.419674721435438,0,0,0,11.80434388138345,82279.14735191103,2510.655741940892,17.049246813441485,5.114774044032445,34.09849362688297,1.7049246813441485,29427,17.07893209518282,124.64931676426383,34.15786419036564,0,29427,9809.0,969.2437810830532,19618.0,0,100,0,0,0,34460,60,1506.393445164535,1004.2622967763568,40,521,260.5,260.5,67860.25,0,152,0,100,0,0,0,0,0.0017411491584445734,260.5,521,0,34460,0,0,0,0,0,0,1723,897683,3,0,0,0,1723,20,0,0,0,0,0,0,0,0,DoS Hulk
192.168.1.10-192.168.1.100-51259-3306-17,192.168.1.10,51259,192.168.1.100,3306,17,5/7/2017 14:28:10,76261,2,2,108,0,54,34,44,7.62311135882999,0,0,0,14.919148743054542,31.87123094843379,6.202304574055947,19065.25,5719.575,38130.5,1906.525,76261,38130.5,855.7731449187069,76261.0,0,76261,38130.5,396.67432783376165,76261.0,0,0,0,0,0,40,40,3.721382744433568,2.4809218296223787,40,54,27.0,27.0,729.0,0,3,3,0,0,0,0,0,1.0,27.0,54,0,40,0,0,0,0,0,0,2,108,2,0,1024,1024,2,20,0,0,0,0,0,0,0,0,PortScan
192.168.1.10-192.168.1.100-3774-53-6,192.168.1.10,3774,192.168.1.100,53,6,5/7/2017 10:40:07,63840,3,0,129,0,43,23,33,3.0859146486361277,0,0,0,7.274738153011726,366.89114625111415,36.8673512702309,21280.0,6384.0,42560.0,2128.0,63840,21280.0,819.1607828272317,42560.0,0,63840,0.0,122.98346943106564,0.0,0,0,0,0,0,60,0,22.120410762138537,14.74694050809236,40,43,21.5,21.5,462.25,0,3,2,0,0,0,0,0,0.0,21.5,43,0,60,0,0,0,0,0,0,3,129,0,0,1024,1024,3,20,0,0,0,0,0,0,0,0,PortScan
192.168.2.50-172.16.0.1-18497-80-17,192.168.2.50,18497,172.16.0.1,80,17,5/7/2017 17:01:20,25755,3697,2,195941,0,53,33,43,6.7193492497103495,0,0,0,10.055370451727088,307642.39016157796,8274.93911530992,6.962692619626926,2.088807785888078,13.925385239253853,0.6962692619626927,25755,6.9664592913172845,764.9039005293514,13.932918582634569,0,25755,12877.5,339.5394248264075,25755.0,0,0,0,0,0,73940,40,4964.963469185952,3309.9756461239685,40,53,26.5,26.5,702.25,0,151,10,0,0,0,0,0,0.0005409791723018664,26.5,53,0,73940,0,0,0,0,0,0,3697,195941,2,0,0,0,3697,20,0,0,0,0,0,0,0,0,DDoS
10.0.0.5-172.16.0.1-44309-80-17,10.0.0.5,44309,172.16.0.1,80,17,5/7/2017 12:49:27,46365,3149,2,201536,0,64,44,54,7.771808554627706,0,0,0,19.919171342262423,122884.71424079746,1665.9735403626205,14.714376388448112,4.414312916534434,29.428752776896225,1.4714376388448114,46365,14.723721816449666,258.23860582415523,29.447443632899333,0,46365,23182.5,812.8008638669911,46365.0,0,0,0,0,0,62980,40,999.5841242175723,666.3894161450482,40,64,32.0,32.0,1024.0,0,497,0,0,0,0,0,0,0.0006351222610352493,32.0,64,0,62980,0,0,0,0,0,0,3149,201536,2,0,0,0,3149,20,0,0,0,0,0,0,0,0,DDoS
10.0.0.5-192.168.1.1-11602-8080-6,10.0.0.5,11602,192.168.1.1,8080,6,5/7/2017 12:05:25,193089,1,0,59,0,59,39,49,10.096404993149214,0,0,0,16.041131067023265,365.2861528297867,49.94695639294105,193089.0,57926.7,386178.0,19308.9,193089,193089.0,883.9316120900287,386178.0,0,193089,0.0,945.4084660309198,0.0,0,0,0,0,0,20,0,29.968173835764627,19.97878255717642,40,59,29.5,29.5,870.25,0,2,1,0,0,0,0,0,0.0,29.5,59,0,20,0,0,0,0,0,0,1,59,0,0,1024,1024,1,20,0,0,0,0,0,0,0,0,PortScan
10.0.0.5-10.0.0.1-9710-53-17,10.0.0.5,9710,10.0.0.1,53,17,5/7/2017 12:54:16,1930,1413,4,96084,0,68,48,58,7.395336599326237,0,0,0,3.50798729974815,128576.231446558,6325.931129237302,1.362032462949894,0.4086097388849682,2.724064925899788,0.13620324629498942,1930,1.3658881811748054,782.527705287746,2.7317763623496107,0,1930,482.5,236.19588080732902,965.0,0,0,0,0,0,28260,80,3795.5586775423812,2530.372451694921,40,68,34.0,34.0,1156.0,0,177,10,0,0,0,0,0,0.0028308563340410475,34.0,68,0,28260,0,0,0,0,0,0,1413,96084,4,0,0,0,1413,20,0,0,0,0,0,0,0,0,DDoS
192.168.2.50-8.8.8.8-57554-443-17,192.168.2.50,57554,8.8.8.8,443,17,5/7/2017 16:58:08,3707640,14,46,16534,52026,1181,1161,1171,18.97203128329523,1131,1111,1121,2.3677458143435737,4827.0,91.79409994666833,61794.0,18538.2,123588.0,6179.400000000001,3707640,264831.4285714286,317.59758919121697,529662.8571428572,0,3707640,80600.86956521739,879.6381216162653,161201.73913043478,0,2,0,0,0,280,920,55.076459968001,36.71763997866733,40,1181,1156.0,25.0,625.0,1,1,0,2,25,0,0,0,3.2857142857142856,1156.0,1181,1131,280,0,0,0,0,0,0,14,16534,46,52026,65535,65535,14,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-8.8.8.8-56957-80-6,172.16.0.3,56957,8.8.8.8,80,6,5/7/2017 10:18:07,3919694,44,33,30624,2607,696,676,686,3.0429861023473825,79,59,69,19.39432435258787,2429.0,70.34678719678985,50905.11688311688,15271.535064935064,101810.23376623377,5090.511688311689,3919694,89083.95454545454,22.130885615479823,178167.9090909091,0,3919694,118778.60606060606,972.332604991447,237557.21212121213,0,4,0,0,0,880,660,42.20807231807391,28.13871487871594,40,696,387.5,308.5,95172.25,1,1,0,4,36,0,0,0,0.75,387.5,696,79,880,0,0,0,0,0,0,44,30624,33,2607,65535,65535,44,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-192.168.1.1-5223-22-6,172.16.0.3,5223,192.168.1.1,22,6,5/7/2017 13:05:38,416714,29,30,39179,31560,1351,1331,1341,8.779440970824716,1052,1032,1042,4.034144856120292,4468.0,29.36045415288937,7062.949152542373,2118.8847457627116,14125.898305084746,706.2949152542374,416714,14369.448275862069,656.8842227068429,28738.896551724138,0,416714,13890.466666666667,803.9099091153836,27780.933333333334,0,3,0,0,0,580,600,17.61627249173362,11.74418166115575,40,1351,1201.5,149.5,22350.25,1,1,0,3,8,0,0,0,1.0344827586206897,1201.5,1351,1052,580,0,0,0,0,0,0,29,39179,30,31560,65535,65535,29,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-192.168.1.1-34246-443-17,10.0.0.5,34246,192.168.1.1,443,17,5/7/2017 14:52:15,761278,34,33,23358,9339,687,667,677,19.613414778914056,283,263,273,14.904779293145687,4894.0,45.36175998087201,11362.358208955224,3408.707462686567,22724.716417910447,1136.2358208955225,761278,22390.529411764706,17.769128848935,44781.05882352941,0,761278,23069.030303030304,403.43965897216304,46138.06060606061,0,8,0,0,0,680,660,27.217055988523203,18.144703992348806,40,687,485.0,202.0,40804.0,1,1,0,8,36,0,0,0,0.9705882352941176,485.0,687,283,680,0,0,0,0,0,0,34,23358,33,9339,65535,65535,34,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-10.0.0.1-63947-8080-6,192.168.2.50,63947,10.0.0.1,8080,6,5/7/2017 12:43:56,3230045,5,40,6060,50440,1212,1192,1202,7.8816340174007475,1261,1241,1251,10.950509003844767,4747.0,14.996012756230533,71778.77777777778,21533.633333333335,143557.55555555556,7177.877777777779,3230045,646009.0,85.12685674943887,1292018.0,0,3230045,80751.125,210.05289069039057,161502.25,0,1,0,0,0,100,800,8.997607653738319,5.998405102492214,40,1261,1236.5,24.5,600.25,1,1,0,1,7,0,0,0,8.0,1236.5,1212,1261,100,0,0,0,0,0,0,5,6060,40,50440,65535,65535,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-8.8.8.8-29583-3306-6,192.168.1.20,29583,8.8.8.8,3306,6,5/7/2017 09:19:49,131484,2,1,108,0,54,34,44,19.277337414778298,0,0,0,9.429783973042333,216.72082007445576,10.240646879931887,43828.0,13148.4,87656.0,4382.8,131484,65742.0,859.7964454406222,131484.0,0,131484,131484.0,585.2262693839494,262968.0,0,0,0,0,0,40,20,6.144388127959132,4.096258751972755,40,54,27.0,27.0,729.0,0,1,3,0,0,0,0,0,0.5,27.0,54,0,40,0,0,0,0,0,0,2,108,1,0,1024,1024,2,20,0,0,0,0,0,0,0,0,PortScan
10.0.0.5-172.16.0.1-36404-443-17,10.0.0.5,36404,172.16.0.1,443,17,5/7/2017 09:58:01,27513,4591,1,339734,0,74,54,64,19.512020723135624,0,0,0,6.625612921602122,476505.0743231053,9350.301607563802,5.991506968641115,1.7974520905923346,11.98301393728223,0.5991506968641115,27513,5.992812023524286,705.4513565864925,11.985624047048573,0,27513,27513.0,473.9106736777533,55026.0,0,0,0,0,0,91820,20,5610.180964538281,3740.120643025521,40,74,37.0,37.0,1369.0,0,179,0,0,0,0,0,0,0.00021781746896101068,37.0,74,0,91820,0,0,0,0,0,0,4591,339734,1,0,0,0,4591,20,0,0,0,0,0,0,0,0,DDoS
